80hari_20_verne_128kb_0181|pada waktoe itoe kebetoelan poekoel tiga|pada waktoe itoe kebetoelan poekoel tiga
80hari_20_verne_128kb_0189|kedoea tiangnja berdiri agak dibelakang sedikit|kedoea tiangnja berdiri agak dibelakang sedikit
80hari_20_verne_128kb_0190|maka lajar kapal itoe bermatjam matjam|maka lajar kapal itoe bermatjam matjam
80hari_20_verne_128kb_0198|badannja koeat|badannja koeat
80hari_20_verne_128kb_0211|maka fix berpikir|maka fix berpikir
80hari_20_verne_128kb_0215|penoempang penoempang ketiganja doedoeklah didék|penoempang penoempang ketiganja doedoeklah didék
80hari_21_verne_128kb_0000|bab jang kedoea poeloeh satoe peri meriwajatkan kapitan kapal  tankadére  hampir hampir tiada mendapat hadiah doea ratoes pond banjaknja|bab jang kedoea poeloeh satoe peri meriwajatkan kapitan kapal  tankadére  hampir hampir tiada mendapat hadiah doea ratoes pond banjaknja
80hari_21_verne_128kb_0026|maka haripoen malamlah|maka haripoen malamlah
80hari_21_verne_128kb_0029|djoeroemoedi menjediakan lentéra lentéra|djoeroemoedi menjediakan lentéra lentéra
80hari_21_verne_128kb_0052|apabila beloem diterimanja soerat perintah akan menangkap si chianat itoe|apabila beloem diterimanja soerat perintah akan menangkap si chianat itoe
80hari_21_verne_128kb_0055|setelah ia mendengar riwajat fix tentang maksoed jang sebenarnja|setelah ia mendengar riwajat fix tentang maksoed jang sebenarnja
80hari_21_verne_128kb_0058|kesoedahannja terpikir oléhnja|kesoedahannja terpikir oléhnja
80hari_21_verne_128kb_0060|passepartout telah menoempang kapal  carnatic  dengan tiada memberi tahoe kepada toeannja|passepartout telah menoempang kapal  carnatic  dengan tiada memberi tahoe kepada toeannja
80hari_21_verne_128kb_0062|kedoeanja berharap boléh berdjoempa poela dengan passepartout di jokohama|kedoeanja berharap boléh berdjoempa poela dengan passepartout di jokohama
80hari_21_verne_128kb_0089|lajar itoe ditoeroenkanlah poela  karena sekonjong konjong anginpoen bertioep lagi|lajar itoe ditoeroenkanlah poela  karena sekonjong konjong anginpoen bertioep lagi
80hari_21_verne_128kb_0092|fix diadjak djoega makan bersama sama|fix diadjak djoega makan bersama sama
80hari_21_verne_128kb_0101|seharoesnjalah ia baik bertjakap tjakap sekadarnja dengan fogg  laloe katanja|seharoesnjalah ia baik bertjakap tjakap sekadarnja dengan fogg  laloe katanja
80hari_21_verne_128kb_0106|akan tetapi meski bekalkoe tiada sebanjak bekal toean  sajapoen hendak ikoet djoega sedikit|akan tetapi meski bekalkoe tiada sebanjak bekal toean  sajapoen hendak ikoet djoega sedikit
80hari_21_verne_128kb_0108|hal itoe ta  oesah kita tjakapkan  toean fix|hal itoe ta  oesah kita tjakapkan  toean fix
80hari_21_verne_128kb_0111|maka dengan tetap dan seolah olah ta  boléh menjangkal lagi  fogg mendjawab|maka dengan tetap dan seolah olah ta  boléh menjangkal lagi  fogg mendjawab
80hari_21_verne_128kb_0120|atjap kali ia berkata kepada fogg|atjap kali ia berkata kepada fogg
80hari_21_verne_128kb_0124|hadiah jang didjandjikan oléh fogg itoe amat keras membangoenkan nafsoe bekerdja anak kapal itoe|hadiah jang didjandjikan oléh fogg itoe amat keras membangoenkan nafsoe bekerdja anak kapal itoe
80hari_21_verne_128kb_0132|djadi alangan jang terdapat pertama kali itoe|djadi alangan jang terdapat pertama kali itoe
80hari_21_verne_128kb_0142|dilangit kelihatan oléh anak kapal  bahasa angin topan akan segera datang|dilangit kelihatan oléh anak kapal  bahasa angin topan akan segera datang
80hari_21_verne_128kb_0146|jang menandakan angin riboet akan datang|jang menandakan angin riboet akan datang
80hari_21_verne_128kb_0149|djoeroemoedi selaloe memandang arah kelangit jang memberi tanda ta  baik itoe|djoeroemoedi selaloe memandang arah kelangit jang memberi tanda ta  baik itoe
80hari_21_verne_128kb_0157|kalau datangnja dari selatan  ta  mengapa|kalau datangnja dari selatan  ta  mengapa
80hari_21_verne_128kb_0161|maka ta  lama lagi njatalah seperti pikiran john bunsby|maka ta  lama lagi njatalah seperti pikiran john bunsby
80hari_21_verne_128kb_0166|kapitan kapal beroesaha mendjaga keselamatan pelajarannja|kapitan kapal beroesaha mendjaga keselamatan pelajarannja
80hari_21_verne_128kb_0169|setitik airpoen ta  boléh masoek dalam roeang kapal|setitik airpoen ta  boléh masoek dalam roeang kapal
80hari_21_verne_128kb_0196|bahasa ia dalam perdjalanannja akan mendapat rintangan jang sematjam itoe|bahasa ia dalam perdjalanannja akan mendapat rintangan jang sematjam itoe
80hari_21_verne_128kb_0209|moepakatkah toean  apabila kita mentjahari perlindoengan dalam soeatoe pelaboeban jang lebih dekat|moepakatkah toean  apabila kita mentjahari perlindoengan dalam soeatoe pelaboeban jang lebih dekat
80hari_21_verne_128kb_0214|pelaboehan mana    pelaboehan shanghai|pelaboehan mana    pelaboehan shanghai
80hari_21_verne_128kb_0233|sehingga akan hantjoerlah kapal itoe  djikalau koerang koeatnja|sehingga akan hantjoerlah kapal itoe  djikalau koerang koeatnja
80hari_21_verne_128kb_0236|karena tertoetoep oléh awan jang amat tebalnja|karena tertoetoep oléh awan jang amat tebalnja
80hari_21_verne_128kb_0250|fogg haroeslah sampai di sanghai  soepaja boléh menoempang kapal jang hendak pergi ke jokohama|fogg haroeslah sampai di sanghai  soepaja boléh menoempang kapal jang hendak pergi ke jokohama
80hari_21_verne_128kb_0271|djam poekoel toedjoeh maka kapal adalah kira kira tiga mijl lagi djaoehnja dari sanghai|djam poekoel toedjoeh maka kapal adalah kira kira tiga mijl lagi djaoehnja dari sanghai
80hari_21_verne_128kb_0276|ia akan kalah dalam pertaroehannja dan kehilangan segala harta bendanja|ia akan kalah dalam pertaroehannja dan kehilangan segala harta bendanja
80hari_21_verne_128kb_0295|dengan tanda tanda itoe diharap oranglah kapal amérika akan berbélok menoedjoe kapal  tankadére  itoe hendak memberi pertolongan|dengan tanda tanda itoe diharap oranglah kapal amérika akan berbélok menoedjoe kapal  tankadére  itoe hendak memberi pertolongan
80hari_25_verne_128kb_0009|kapal lajar dan kapal api|kapal lajar dan kapal api
80hari_25_verne_128kb_0032|roemah roemah jang rendah rendah tetapi berbaris baris dengan atoeran|roemah roemah jang rendah rendah tetapi berbaris baris dengan atoeran
80hari_25_verne_128kb_0038|demikian djoega orang eropah  tjina dan hindoestan|demikian djoega orang eropah  tjina dan hindoestan
80hari_25_verne_128kb_0054|tiada djaoeh dari tempat itoe adalah seboeah kota orang tjina jang amat permainja|tiada djaoeh dari tempat itoe adalah seboeah kota orang tjina jang amat permainja
80hari_25_verne_128kb_0059|pada sisi djalan raja banjaklah toko toko barang dagangan kehasilan seloeroeh doenia|pada sisi djalan raja banjaklah toko toko barang dagangan kehasilan seloeroeh doenia
80hari_25_verne_128kb_0073|sesa at lamanja datanglah beberapa orang hitam membawa makanan jang lazat lazat|sesa at lamanja datanglah beberapa orang hitam membawa makanan jang lazat lazat
80hari_25_verne_128kb_0087|kemoedian fix amat soekatjitalah berdjoempa dengan fogg jang terhormat itoe|kemoedian fix amat soekatjitalah berdjoempa dengan fogg jang terhormat itoe
80hari_25_verne_128kb_0113|kemoedian soepaja meréka itoe djangan tersesat kedalam madjelis jang ramai itoe|kemoedian soepaja meréka itoe djangan tersesat kedalam madjelis jang ramai itoe
80hari_25_verne_128kb_0121|apakah perloenja persidangan itoe diadakan|apakah perloenja persidangan itoe diadakan
80hari_25_verne_128kb_0133|bendéra bendéra jang dibawanja sebentar lenjap|bendéra bendéra jang dibawanja sebentar lenjap
80hari_25_verne_128kb_0137|lama kelamaan topi topi hitam diatas kepala jang banjak itoepoen makin koeranglah|lama kelamaan topi topi hitam diatas kepala jang banjak itoepoen makin koeranglah
80hari_25_verne_128kb_0139|maka kata fix  ta  salah lagi sesoenggoehnjalah ini soeatoe persidangan akan memoetoeskan sesoeatoe hal jang amat penting|maka kata fix  ta  salah lagi sesoenggoehnjalah ini soeatoe persidangan akan memoetoeskan sesoeatoe hal jang amat penting
80hari_25_verne_128kb_0158|maka njatalah sekarang bahwa satoe dari pada kedoea pihak jang bermoesoolian itoe alah dan moendoerlah|maka njatalah sekarang bahwa satoe dari pada kedoea pihak jang bermoesoolian itoe alah dan moendoerlah
80hari_25_verne_128kb_0160|manakah jang menang kaoem mandiboy atau kaoem kamerfieldkah|manakah jang menang kaoem mandiboy atau kaoem kamerfieldkah
80hari_25_verne_128kb_0167|maka djawab fogg|maka djawab fogg
80hari_25_verne_128kb_0176|fogg dan fix jang mendjaga keselamatan aoudapoen kena tendang dan poekoel djoega dari segenap pihak|fogg dan fix jang mendjaga keselamatan aoudapoen kena tendang dan poekoel djoega dari segenap pihak
80hari_25_verne_128kb_0186|hingga topinja seolah olah mendjadi pétjak|hingga topinja seolah olah mendjadi pétjak
80hari_25_verne_128kb_0202|maka djawab fix  terima kasili kembali  toean fogg|maka djawab fix  terima kasili kembali  toean fogg
80hari_25_verne_128kb_0208|seloh olah fogg dan fix telah berkelahi mereboetkan kamerfield dan mandiboy|seloh olah fogg dan fix telah berkelahi mereboetkan kamerfield dan mandiboy
80hari_25_verne_128kb_0211|didapati meréka itoe passepartout telah menanti toeannja dengan bersendjata pisau setengah loesin dan péstol péstol jang enam matanja|didapati meréka itoe passepartout telah menanti toeannja dengan bersendjata pisau setengah loesin dan péstol péstol jang enam matanja
80hari_25_verne_128kb_0230|sebeloem fogg naik  pergilah ia kepada conducteur  seraja katanja|sebeloem fogg naik  pergilah ia kepada conducteur  seraja katanja
80hari_26_verne_128kb_0006|jang selaloe menghoeboengkan tempat itoe dengan  new york|jang selaloe menghoeboengkan tempat itoe dengan  new york
80hari_26_verne_128kb_0037|sedang djalan keréta api itoe toeroennja ta  lebih dari pada empat poeloeh éla dalam tiap tiap mijl|sedang djalan keréta api itoe toeroennja ta  lebih dari pada empat poeloeh éla dalam tiap tiap mijl
80hari_26_verne_128kb_0038|demikian djoega diboekit rotsgebergte|demikian djoega diboekit rotsgebergte
80hari_26_verne_128kb_0051|hanja keréta tempat komidilah jang ta  ada disitoe|hanja keréta tempat komidilah jang ta  ada disitoe
80hari_26_verne_128kb_0055|orang jang soeka membelipoen ta  koerang|orang jang soeka membelipoen ta  koerang
80hari_26_verne_128kb_0064|orang bertjakap ta  banjak|orang bertjakap ta  banjak
80hari_26_verne_128kb_0120|dan asapnjapoen menoetoepi daoendaoenan seloeroeh hoetan jang dilaloeinja|dan asapnjapoen menoetoepi daoendaoenan seloeroeh hoetan jang dilaloeinja
80hari_26_verne_128kb_0124|dengan melaloei tanah rendah corson maka hampir hampir poekoel sembilan sampailah karéta api didaérah navada|dengan melaloei tanah rendah corson maka hampir hampir poekoel sembilan sampailah karéta api didaérah navada
80hari_26_verne_128kb_0145|setelah keréta api dilambatkan djalannja|setelah keréta api dilambatkan djalannja
80hari_28_verne_128kb_0012|kemoedian akan menjamboeng djalan itoe sampai ditepi danau garam|kemoedian akan menjamboeng djalan itoe sampai ditepi danau garam
80hari_28_verne_128kb_0014|bahagian djalan kereta api jang tertinggi letaknja jaitoe pada danau garam itoelah|bahagian djalan kereta api jang tertinggi letaknja jaitoe pada danau garam itoelah
80hari_28_verne_128kb_0019|pada pikiran passepartout sekalian rintangan itoe telah laloelah|pada pikiran passepartout sekalian rintangan itoe telah laloelah
80hari_28_verne_128kb_0020|karena makin dekat toeannja ke london  makin ta  sabar lagi hatinja|karena makin dekat toeannja ke london  makin ta  sabar lagi hatinja
80hari_28_verne_128kb_0033|penoempang penoempang berhentilah pada soeatoe station dekat soengai green seperempat djam lamanja|penoempang penoempang berhentilah pada soeatoe station dekat soengai green seperempat djam lamanja
80hari_28_verne_128kb_0035|tetapi paginja saldjoe hampir hampir mendjadi hantjoer|tetapi paginja saldjoe hampir hampir mendjadi hantjoer
80hari_28_verne_128kb_0043|seoang passepartout memikirkan keadaan moesim jang koerang baik itoe|seoang passepartout memikirkan keadaan moesim jang koerang baik itoe
80hari_28_verne_128kb_0050|sebab ia takoet kalau kalau diketahoei oléh toean itoe  maka disemboenjikannja dirinja|sebab ia takoet kalau kalau diketahoei oléh toean itoe  maka disemboenjikannja dirinja
80hari_28_verne_128kb_0063|aoudapoen amat sedihlah dalam hatinja|aoudapoen amat sedihlah dalam hatinja
80hari_28_verne_128kb_0074|passepartout menjamboeng  oedjarnja|passepartout menjamboeng  oedjarnja
80hari_28_verne_128kb_0084|benarlah perkataan njonja|benarlah perkataan njonja
80hari_28_verne_128kb_0085|pertemoean kedoea orang itoe boléh melenjapkan segala pengharapan kita|pertemoean kedoea orang itoe boléh melenjapkan segala pengharapan kita
80hari_28_verne_128kb_0087|oléh karena perkelahian kedoea meréka itoe  perdjalanan toean fogg tentoe terganggoe dan|oléh karena perkelahian kedoea meréka itoe  perdjalanan toean fogg tentoe terganggoe dan
80hari_28_verne_128kb_0090|dalam empat hari ini kita sampai ke new york|dalam empat hari ini kita sampai ke new york
80hari_28_verne_128kb_0116|akan lawan main  barangkali njonja|akan lawan main  barangkali njonja
80hari_28_verne_128kb_0133|mémang aouda pandai djoega main whist|mémang aouda pandai djoega main whist
80hari_28_verne_128kb_0136|melihat itoe berpikirlah passepartout|melihat itoe berpikirlah passepartout
80hari_28_verne_128kb_0160|maka keréta apipoen berhentilah|maka keréta apipoen berhentilah
80hari_28_verne_128kb_0163|sesa at itoe maka aouda dan fix koeatir dalam hatinja  kalaukalau fogg pergi keloear|sesa at itoe maka aouda dan fix koeatir dalam hatinja  kalaukalau fogg pergi keloear
80hari_28_verne_128kb_0181|jang letaknja satoe mijl dari tempat keréta api itoe berhenti|jang letaknja satoe mijl dari tempat keréta api itoe berhenti
80hari_28_verne_128kb_0190|opzichter itoe seraja menggigitkan giginja keras keras dan berdiri sebagai patoeng|opzichter itoe seraja menggigitkan giginja keras keras dan berdiri sebagai patoeng
80hari_28_verne_128kb_0194|boekantah kita ta  ada bermaksoed akan tinggal disini|boekantah kita ta  ada bermaksoed akan tinggal disini
80hari_28_verne_128kb_0215|kemoedian diantara penoempang penoempang itoe terdengarlah rioeh soeara orang memaki maki dan berseroe seroe|kemoedian diantara penoempang penoempang itoe terdengarlah rioeh soeara orang memaki maki dan berseroe seroe
80hari_28_verne_128kb_0244|meskipoen berani akan melakoekan  akal apapoen soepaja boléh laloe didjambatan medicine bow|meskipoen berani akan melakoekan  akal apapoen soepaja boléh laloe didjambatan medicine bow
80hari_28_verne_128kb_0247|gilakah orang orang itoe semoeanja|gilakah orang orang itoe semoeanja
80hari_28_verne_128kb_0287|masoek  toean toean  silakanlah toean toean masoek sekalian|masoek  toean toean  silakanlah toean toean masoek sekalian
80hari_28_verne_128kb_0294|semoea penoempang masoeklah kedalam keréta dan passepartout masoeklah djoega dengan kesal hatinja|semoea penoempang masoeklah kedalam keréta dan passepartout masoeklah djoega dengan kesal hatinja
80hari_28_verne_128kb_0299|maka djambatan itoe robohlah  djatoeh kedalam lembah itoe|maka djambatan itoe robohlah  djatoeh kedalam lembah itoe
80hari_29_verne_128kb_0003|evans ja ni djalan keréta api jang tertinggi|evans ja ni djalan keréta api jang tertinggi
80hari_29_verne_128kb_0006|boléh berkeréta  melaloei tanah lapang jang terlaloe amat loeas itoe|boléh berkeréta  melaloei tanah lapang jang terlaloe amat loeas itoe
80hari_29_verne_128kb_0007|disitoe bersimpanglah djalan|disitoe bersimpanglah djalan
80hari_29_verne_128kb_0021|amara djamoe djamoe itoe adalah djoega toean vice president thomas c|amara djamoe djamoe itoe adalah djoega toean vice president thomas c
80hari_29_verne_128kb_0027|jang mendjadi pokok kemadjoean dan kesopanan ra jat|jang mendjadi pokok kemadjoean dan kesopanan ra jat
80hari_29_verne_128kb_0031|bénténg itoe letaknja tiga ratoes lima poeloeh toedjoeh mijl djaoehnja dari omaha|bénténg itoe letaknja tiga ratoes lima poeloeh toedjoeh mijl djaoehnja dari omaha
80hari_29_verne_128kb_0033|djam poekoel sembilan sampailah keréta api dikota besar north platte|djam poekoel sembilan sampailah keréta api dikota besar north platte
80hari_29_verne_128kb_0038|maka disitoelah keréta api melaloei meridiaan jang keseratoes satoe|maka disitoelah keréta api melaloei meridiaan jang keseratoes satoe
80hari_29_verne_128kb_0042|soenggoehpoen begitoe hatinja senang sahadja  ta  berbéda dengan fogg|soenggoehpoen begitoe hatinja senang sahadja  ta  berbéda dengan fogg
80hari_29_verne_128kb_0048|kolonél proctor laloe berkata|kolonél proctor laloe berkata
80hari_29_verne_128kb_0055|seraja oedjarnja|seraja oedjarnja
80hari_29_verne_128kb_0057|phileas fogg berbangkit dan mendjawab  katanja|phileas fogg berbangkit dan mendjawab  katanja
80hari_29_verne_128kb_0064|jang dilihatnja memandang fogg seolah olah menghinakan|jang dilihatnja memandang fogg seolah olah menghinakan
80hari_29_verne_128kb_0072|baiklah bilamana dan dimana engkau boléh pilih sendiii|baiklah bilamana dan dimana engkau boléh pilih sendiii
80hari_29_verne_128kb_0099|djawab fogg  tidak   kata proctor poela|djawab fogg  tidak   kata proctor poela
80hari_29_verne_128kb_0116|passepartout mengikoet djoega dengan membawa péstol doea boeah|passepartout mengikoet djoega dengan membawa péstol doea boeah
80hari_29_verne_128kb_0119|tetapi tatkala kedoea moesoeh itoe hendak toeroen dari keréta|tetapi tatkala kedoea moesoeh itoe hendak toeroen dari keréta
80hari_29_verne_128kb_0120|maka datanglah conducteur menoedjoe meréka  seraja katanja|maka datanglah conducteur menoedjoe meréka  seraja katanja
80hari_29_verne_128kb_0123|mengapatah ta  boléh|mengapatah ta  boléh
80hari_29_verne_128kb_0124|ja toean  sebab djalan keréta terlambat doea poeloeh menit  ta  dapat lagi berhenti disini|ja toean  sebab djalan keréta terlambat doea poeloeh menit  ta  dapat lagi berhenti disini
80hari_29_verne_128kb_0133|djikalau ta  ada keperloean matjam ini|djikalau ta  ada keperloean matjam ini
80hari_29_verne_128kb_0137|maka djawab kolonél proctor seolah olah menghinakan moesoehnja  barangkali toean ini ta  bersetoedjoe dengan maksoed saja|maka djawab kolonél proctor seolah olah menghinakan moesoehnja  barangkali toean ini ta  bersetoedjoe dengan maksoed saja
80hari_29_verne_128kb_0150|o  dengan segala senang hati|o  dengan segala senang hati
80hari_29_verne_128kb_0159|fogg dan proctor masing masing membawa doea boeah péstol bermata enam|fogg dan proctor masing masing membawa doea boeah péstol bermata enam
80hari_29_verne_128kb_0176|keloearlah dari keréta menoedjoe keréta depan tempat soeara rioeh rendah itoe|keloearlah dari keréta menoedjoe keréta depan tempat soeara rioeh rendah itoe
80hari_29_verne_128kb_0177|maka kedoea orang itoe mengertilah bahasa keréta api diserang oléh bangsa sioux|maka kedoea orang itoe mengertilah bahasa keréta api diserang oléh bangsa sioux
80hari_29_verne_128kb_0178|telah beberapa kali bangsa sioux jang berani maoe menjerang keréta api|telah beberapa kali bangsa sioux jang berani maoe menjerang keréta api
80hari_29_verne_128kb_0179|menoeroet kebiasaan meréka|menoeroet kebiasaan meréka
80hari_29_verne_128kb_0188|moela moela maka bangsa indian itoe menempoeh locomotief|moela moela maka bangsa indian itoe menempoeh locomotief
80hari_29_verne_128kb_0193|sehingga keréta api bertambah deraslah djalannja|sehingga keréta api bertambah deraslah djalannja
80hari_29_verne_128kb_0205|dengan berani ia menémbakkan péstolnja kearah moesoeh dari djendéla jang telah hantjoer kena peloeroe moesoeh itoe|dengan berani ia menémbakkan péstolnja kearah moesoeh dari djendéla jang telah hantjoer kena peloeroe moesoeh itoe
80hari_29_verne_128kb_0214|disana adalah tinggal beberapa serdadoe amérika|disana adalah tinggal beberapa serdadoe amérika
80hari_29_verne_128kb_0227|maka seolah olah hoedjan peloeroelah kiri kanan toeboeh passepartout|maka seolah olah hoedjan peloeroelah kiri kanan toeboeh passepartout
80hari_29_verne_128kb_0228|tetapi selamatlah pekerdjaannja  tiada seboetir peloeroepoen mengenainja|tetapi selamatlah pekerdjaannja  tiada seboetir peloeroepoen mengenainja
80hari_29_verne_128kb_0246|sebeloem keréta api berhenti benar  penjamoenpoen telah enjahlah|sebeloem keréta api berhenti benar  penjamoenpoen telah enjahlah
80hari_32_verne_128kb_0010|karena kapal itoe tidak ditentoekan akan membawa orang orang jang dipindahkan dari éropah ke amérika|karena kapal itoe tidak ditentoekan akan membawa orang orang jang dipindahkan dari éropah ke amérika
80hari_32_verne_128kb_0017|sebab terlambat empat poeloeh lima menit sahadja toeannja ta  boléh meneroeskan perdjalanannja|sebab terlambat empat poeloeh lima menit sahadja toeannja ta  boléh meneroeskan perdjalanannja
80hari_32_verne_128kb_0020|ialah jang menjebabkan toeannja mendapat berbagai bagai alangan|ialah jang menjebabkan toeannja mendapat berbagai bagai alangan
80hari_32_verne_128kb_0022|passepartout marahlah kepada dirinja sendiri|passepartout marahlah kepada dirinja sendiri
80hari_32_verne_128kb_0026|demikian lagi kalau diingatnja pertaroehan toeannja jang sekian banjaknja bila toeannja itoe alah|demikian lagi kalau diingatnja pertaroehan toeannja jang sekian banjaknja bila toeannja itoe alah
80hari_32_verne_128kb_0034|fogg aouda fix dan passepartout berdjalanlah poela mengelilingi pelaboehan hudson|fogg aouda fix dan passepartout berdjalanlah poela mengelilingi pelaboehan hudson
80hari_32_verne_128kb_0038|karena semalam malam itoe tidoernja amat njenjak|karena semalam malam itoe tidoernja amat njenjak
80hari_32_verne_128kb_0078|ada djoegakah penoempang|ada djoegakah penoempang
80hari_32_verne_128kb_0082|kentjangkah djalannja kapal ini|kentjangkah djalannja kapal ini
80hari_32_verne_128kb_0111|toean kapitan  maoekah toean membawa kami ke bordeuax|toean kapitan  maoekah toean membawa kami ke bordeuax
80hari_32_verne_128kb_0126|dan sebentar lamanja kembalilah ia poela dengan aouda|dan sebentar lamanja kembalilah ia poela dengan aouda
80hari_32_verne_128kb_0130|tatkala passepartout mendengar berapa toeannja akan membajar séwa kapal itoe|tatkala passepartout mendengar berapa toeannja akan membajar séwa kapal itoe
80hari_33_verne_128kb_0004|kapal itoe berlajarlah menoedjoe pantai long island dengan memandang pandoe fire island|kapal itoe berlajarlah menoedjoe pantai long island dengan memandang pandoe fire island
80hari_33_verne_128kb_0031|maka sekarang benarlah seperti kata kapitan itoe  tentang tjepatnja kapal   henrietta  itoe|maka sekarang benarlah seperti kata kapitan itoe  tentang tjepatnja kapal   henrietta  itoe
80hari_33_verne_128kb_0053|ia hanja mengingat akan maksoed jang hampir soedah makboel|ia hanja mengingat akan maksoed jang hampir soedah makboel
80hari_33_verne_128kb_0062|ta  mengerti benar ia dan ta  habis hérannja memikirkan apa sebabnja maka fogg merampas kapal  henrietta|ta  mengerti benar ia dan ta  habis hérannja memikirkan apa sebabnja maka fogg merampas kapal  henrietta
80hari_33_verne_128kb_0070|maka timboellah sangka dalam hati fix|maka timboellah sangka dalam hati fix
80hari_33_verne_128kb_0086|makin lama makin sedjoek  achirnja arah angin beroebahlah ja ni dari tenggara datangnja|makin lama makin sedjoek  achirnja arah angin beroebahlah ja ni dari tenggara datangnja
80hari_33_verne_128kb_0113|perdjalanan itoe mémang telah pandjang dan tempat tempat jang berbahajapoen soedah terlampau poela|perdjalanan itoe mémang telah pandjang dan tempat tempat jang berbahajapoen soedah terlampau poela
80hari_33_verne_128kb_0121|pada hari itoe datanglah machinist kedék laloe bermoesjawarat dengan fogg beberapa lamanja|pada hari itoe datanglah machinist kedék laloe bermoesjawarat dengan fogg beberapa lamanja
80hari_33_verne_128kb_0127|tentoe toean toean tahoe  dari moelai berangkat kami senantiasa memasang api besar besar|tentoe toean toean tahoe  dari moelai berangkat kami senantiasa memasang api besar besar
80hari_33_verne_128kb_0165|djanganlah engkau takoet  njalakanlah api sebesar besarnja sehingga habis batoe bara semoeanja|djanganlah engkau takoet  njalakanlah api sebesar besarnja sehingga habis batoe bara semoeanja
80hari_33_verne_128kb_0168|akan tetapi pada tanggal delapan belas ja ni doea hari kemoedian dari pada itoe|akan tetapi pada tanggal delapan belas ja ni doea hari kemoedian dari pada itoe
80hari_33_verne_128kb_0174|kemoedian ia memberi perintah kepada passepartout menjoeroeh bawa kapitan speedy kedepannja|kemoedian ia memberi perintah kepada passepartout menjoeroeh bawa kapitan speedy kedepannja
80hari_33_verne_128kb_0186|sampai dimanakah kami|sampai dimanakah kami
80hari_33_verne_128kb_0190|kata speedy dengan marahnja|kata speedy dengan marahnja
80hari_33_verne_128kb_0208|sekedjap itoe djoega lenjaplah amarah kapitan itoe|sekedjap itoe djoega lenjaplah amarah kapitan itoe
80hari_33_verne_128kb_0221|dengan segera kapitan speedy menerima ikatan wang dari tangan fogg|dengan segera kapitan speedy menerima ikatan wang dari tangan fogg
80hari_33_verne_128kb_0233|toean ma loemlah|toean ma loemlah
80hari_33_verne_128kb_0235|djam poekoel sembilan koerang seperempat malam|djam poekoel sembilan koerang seperempat malam
80hari_33_verne_128kb_0270|akan tetapi kajoe bakar hampir hampir habis|akan tetapi kajoe bakar hampir hampir habis
80hari_33_verne_128kb_0272|toean  saja merasa|toean  saja merasa
80hari_33_verne_128kb_0284|soerat soerat pos itoe haroes dikirim ke dublin dengan keréta api expres jang senantiasa bersiap dipelaboehan queenstown|soerat soerat pos itoe haroes dikirim ke dublin dengan keréta api expres jang senantiasa bersiap dipelaboehan queenstown
80hari_33_verne_128kb_0286|ja ni kapal jang boléh datang doea belas djam lebih dahoeloe dari pada kapal lain jang termasjhoer kentjang|ja ni kapal jang boléh datang doea belas djam lebih dahoeloe dari pada kapal lain jang termasjhoer kentjang
80hari_33_verne_128kb_0294|dengan segera penoempang penoempang naik kedarat|dengan segera penoempang penoempang naik kedarat
80hari_33_verne_128kb_0312|tanggal dua puluh satu december djam poekoel satoe siang fogg dengan teman temannja naiklah kedarat di liverpool|tanggal dua puluh satu december djam poekoel satoe siang fogg dengan teman temannja naiklah kedarat di liverpool
80hari_34_verne_128kb_0011|berkesalahan atau tiadakah fogg itoe  hakimlah jang haroes memoetoeskannja|berkesalahan atau tiadakah fogg itoe  hakimlah jang haroes memoetoeskannja
80hari_34_verne_128kb_0032|djadi masih ada témpohnja sembilan djam lebih lima belas menit|djadi masih ada témpohnja sembilan djam lebih lima belas menit
80hari_34_verne_128kb_0086|ia merasa akan kesalahannja dan menerima hoekoemannja|ia merasa akan kesalahannja dan menerima hoekoemannja
80hari_34_verne_128kb_0096|soepaja fogg sampai ke london dalam waktoe jang dikehendakinja haroeslah keréta api menempoeh perdjalanan itoe lima djam setengah lamanja|soepaja fogg sampai ke london dalam waktoe jang dikehendakinja haroeslah keréta api menempoeh perdjalanan itoe lima djam setengah lamanja
80hari_34_verne_128kb_0098|akan tetapi keréta api pesanan itoe kerap kali terpaksa berhenti distation station antara liverpool dan london|akan tetapi keréta api pesanan itoe kerap kali terpaksa berhenti distation station antara liverpool dan london
80hari_34_verne_128kb_0102|djika demikian kalahlah ia dalam pertaroehannja|djika demikian kalahlah ia dalam pertaroehannja
80hari_35_verne_128kb_0005|dari loear roemah ta  ada kelihatan peroebahan roemah dari pada keadaannja jang sehari hari|dari loear roemah ta  ada kelihatan peroebahan roemah dari pada keadaannja jang sehari hari
80hari_35_verne_128kb_0007|fogg menjoeroeh boedaknja membeli makanan  dan iapoen masoeklah keroemah|fogg menjoeroeh boedaknja membeli makanan  dan iapoen masoeklah keroemah
80hari_35_verne_128kb_0027|demikianlah maoenja  seolah olah disengadjanjalah kelakoeannja itoe|demikianlah maoenja  seolah olah disengadjanjalah kelakoeannja itoe
80hari_35_verne_128kb_0044|passepartoutpoen teroes berdjaga mendjagai toeannja didepan pintoe seperti seékor andjing jang setia|passepartoutpoen teroes berdjaga mendjagai toeannja didepan pintoe seperti seékor andjing jang setia
80hari_35_verne_128kb_0067|njonja  saja ta  dapat berichtiar apa apa lagi  segala oesahakoe sia sialah soedah|njonja  saja ta  dapat berichtiar apa apa lagi  segala oesahakoe sia sialah soedah
